Glorianna			
The meaning of the name Glorianna comes from Latin and means Glory		The meaning of the name Glorianna comes from Latin and means Glory	Samadrita
Samadrita			
"One who is well accepted, Welcomed"		"One who is well accepted, Welcomed"	Diksheeka
Diksheeka			
"Very silent & simple, A simple and sober person, silent type"		"Very silent & simple, A simple and sober person, silent type"	Miral
Miral			
A large body of water sparkling brilliantly in the day light.		A large body of water sparkling brilliantly in the day light.	Aeryn
Aeryn			
"Hebrew - Enlightened, Mountain of Strength, High mountain, Exalted, A variant of name Aaron"		"Hebrew - Enlightened, Mountain of Strength, High mountain, Exalted, A variant of name Aaron"	Nani
Nani			
In Hawaiian it meant beauty or splendour. In Japanese it too means beauty.		In Hawaiian it meant beauty or splendour. In Japanese it too means beauty.	Shubhali
Shubhali			
One who is capable of being the best friend.		One who is capable of being the best friend.	Lia
Lia			
"beautiful pink,casual, relaxed,lia as a girl's name is pronounced lee-ah. it is of latin origin. shortened form of a name like amelia, rosalia, and evangelia ""bearer of the gospel"". as a name in italy. see also read, and leah. author lia matera.,tired"		"beautiful pink,casual, relaxed,lia as a girl's name is pronounced lee-ah. it is of latin origin. shortened form of a name like amelia, rosalia, and evangelia ""bearer of the gospel"". as a name in italy. see also read, and leah. author lia matera.,tired"	Adveka
Adveka			
"World, Earth, Unique, A unique world or earth"		"World, Earth, Unique, A unique world or earth"	Keerthi
Keerthi			
"Glorious, Famous, Renowned, Well Known, Popular"		"Glorious, Famous, Renowned, Well Known, Popular"	Dushala
Dushala			
"(Daughter of Gandhari and Dhritarastra; Lone sister of the hundred Kauravas.), A daughter of Gandhari, alone sister"		"(Daughter of Gandhari and Dhritarastra; Lone sister of the hundred Kauravas.), A daughter of Gandhari, alone sister"	Nupur
Nupur			
"Payal, Anklet, The one who wears the anklet around her ankle."		"Payal, Anklet, The one who wears the anklet around her ankle."	Vishruti
Vishruti			
Fame		Fame	Hruti
Hruti			
Love		Love	Neharika
Neharika			
"Dew drops, Bunches of star, Nebula, The collection of dew droplets."		"Dew drops, Bunches of star, Nebula, The collection of dew droplets."	Sparsha
Sparsha			
"Love, Care, Sparkling eyes"		"Love, Care, Sparkling eyes"	Vea
Vea			
Chief or seen		Chief or seen	Khristy
Khristy			
Mean		Mean	Elara
Elara			
A cheerful and happy individual		A cheerful and happy individual	Ramia
Ramia			
"Beautiful, Delightful, Captivating, Lovely, Night, Hebrew - God is exalted, A variant of Ramiah"		"Beautiful, Delightful, Captivating, Lovely, Night, Hebrew - God is exalted, A variant of Ramiah"	Eowyn
Eowyn			
she was a shieldmaiden and relative of King Theoden.		she was a shieldmaiden and relative of King Theoden.	Dhanyata
Dhanyata			
"Success, Fulfilment, Money and good luck, Thankful, Blessed, Success or fulfilment"		"Success, Fulfilment, Money and good luck, Thankful, Blessed, Success or fulfilment"	Panchami
Panchami			
"Goddess Parvati, She is classed as ihe fifth among the seven mother like divinities saptmatrukas and hence also called Panchami, The beautiful Goddess Parvati"		"Goddess Parvati, She is classed as ihe fifth among the seven mother like divinities saptmatrukas and hence also called Panchami, The beautiful Goddess Parvati"	Shaharika
Shaharika			
Goddess Durga Devi		Goddess Durga Devi	Babita
Babita			
"Little girl, Stranger, one who has an inspiration"		"Little girl, Stranger, one who has an inspiration"	Deepali
Deepali			
"Collection of lamps, Row of lamps, A electromagnetic person, filled with light"		"Collection of lamps, Row of lamps, A electromagnetic person, filled with light"	Revati
Revati			
"Wealth, A star, Constellation, Musical Raagini, A woaman who is like the star of prosperity"		"Wealth, A star, Constellation, Musical Raagini, A woaman who is like the star of prosperity"	Rafaela
Rafaela			
"god has healed,rafaela, as a girl's name is pronounced rah-fah-ay-lah. it is of spanish origin. feminine of raphael. see raphaela."		"god has healed,rafaela, as a girl's name is pronounced rah-fah-ay-lah. it is of spanish origin. feminine of raphael. see raphaela."	Dhatri
Dhatri			
"Earth, Earth"		"Earth, Earth"	Hemanya
Hemanya			
Golden bodied		Golden bodied	Mohisha
Mohisha			
"Intellect, A bee, honey bun, sugar bunch, sweetie"		"Intellect, A bee, honey bun, sugar bunch, sweetie"	Asaisha
Asaisha			
"One who helps and supports, successful"		"One who helps and supports, successful"	Kaishori
Kaishori			
"Goddess Parvati, Consort of Kishor"		"Goddess Parvati, Consort of Kishor"	Roshika
Roshika			
Never forgotten by people		Never forgotten by people	Thanika
Thanika			
"Apsara, Rope"		"Apsara, Rope"	Varalika
Varalika			
"Goddess Durga, Goddess of power, Name of Durga, Name of a Raaga"		"Goddess Durga, Goddess of power, Name of Durga, Name of a Raaga"	Elva
Elva			
this name basically means a elfin		this name basically means a elfin	Zyanya
Zyanya			
eternally		eternally	Aaisha
Aaisha			
"Life, Vivaciousness, Living prosperous, Women life"		"Life, Vivaciousness, Living prosperous, Women life"	Aarshvi
Aarshvi			
Bhavyashree		Bhavyashree	Splendid wealth
Splendid wealth			
Bethsy		Bethsy	"Bethsaida is a place mentioned in the New Testament of Greek and,or Hebrew origins meaning ""house of fishing."" Jesus was said to have performed miracles here."
"Bethsaida is a place mentioned in the New Testament of Greek and,or Hebrew origins meaning ""house of fishing."" Jesus was said to have performed miracles here."			
Cady		Cady	A flow of sounds that has rhytm
A flow of sounds that has rhytm			
Hyat		Hyat	To be alive
To be alive			
Kuja		Kuja	"Goddess Durga, The daughter of the earth, An epithet of Goddess Durga, An epithet of Seeta, Horizon, Kuja means Goddess Durga"
"Goddess Durga, The daughter of the earth, An epithet of Goddess Durga, An epithet of Seeta, Horizon, Kuja means Goddess Durga"			
Prajisha		Prajisha	Morning
Morning			
Malana		Malana	"soothing, relaxing,sweet, like a girl's name is pronounced ma-lah-nee. is the hawaiian origin, and the meaning of sweet is ""serene, clear"". see also malina."
"soothing, relaxing,sweet, like a girl's name is pronounced ma-lah-nee. is the hawaiian origin, and the meaning of sweet is ""serene, clear"". see also malina."			
Haripriya		Haripriya	"Goddess Lakshmi, Beloved of Hari, One of many names of Goddess Lakshmi, One who is beloved to Lord Vishnu"
"Goddess Lakshmi, Beloved of Hari, One of many names of Goddess Lakshmi, One who is beloved to Lord Vishnu"			
Keone		Keone	Keona means God's Gracious Gift
Keona means God's Gracious Gift			
Misri		Misri	"Sweet, Brilliant, Sweet Person, Mixed Sweet, A variant spelling of Mishri"
"Sweet, Brilliant, Sweet Person, Mixed Sweet, A variant spelling of Mishri"			
Gunjan		Gunjan	"Humming, Buzzing of a Bee, Music"
"Humming, Buzzing of a Bee, Music"			
Mananya		Mananya	"Deserving praises, Praiseworthy, 44"
"Deserving praises, Praiseworthy, 44"			
Milena		Milena	"A pleasant person, a dear one"
"A pleasant person, a dear one"			
Alba		Alba	Sunrise
Sunrise			
Aleza		Aleza	Joy or daughter of Ali
Joy or daughter of Ali			
Kalai		Kalai	Kalai name means Chripping of Birds
Kalai name means Chripping of Birds			
Joya		Joya	"Life, Rejoicing, it means rejoicing. Such people have absolute personality and follow their mind instead of their heart. They have desires and work hard to fulfill their dreams."
"Life, Rejoicing, it means rejoicing. Such people have absolute personality and follow their mind instead of their heart. They have desires and work hard to fulfill their dreams."			
Mayukhi		Mayukhi	"Pea-hen, Pea-hen, Someone who is like a peacock"
"Pea-hen, Pea-hen, Someone who is like a peacock"			
Janice		Janice	"A derivative from the Roman god Janus, the god of beginnings and transitions, A variant form of Janus"
"A derivative from the Roman god Janus, the god of beginnings and transitions, A variant form of Janus"			
Jehaan		Jehaan	"Creative mind, Beautiful flower, The one who is having intelligent brain."
"Creative mind, Beautiful flower, The one who is having intelligent brain."			
Chaitravi		Chaitravi	The natural leaders and impulsive person
The natural leaders and impulsive person			
Kristy		Kristy	"Follower of christ, A crystal-like woman"
"Follower of christ, A crystal-like woman"			
Chimayi		Chimayi	"Wonderful, Loved, Blissful, Sent from God, Gift sent by the God"
"Wonderful, Loved, Blissful, Sent from God, Gift sent by the God"			
Eir		Eir	"eir as a girl's name is norse in origin, and the meaning of eir is ""norse, the goddess of medicine."",peace, mercy"
"eir as a girl's name is norse in origin, and the meaning of eir is ""norse, the goddess of medicine."",peace, mercy"			
Arwen		Arwen	"Noble maiden, a holy and blessed individual"
"Noble maiden, a holy and blessed individual"			
Tallis		Tallis	Woodland
Woodland			
Faeezah		Faeezah	"Leader, Successful, A woman who is a leader of people"
"Leader, Successful, A woman who is a leader of people"			
Inayah		Inayah	Concern
Concern			
Garvita		Garvita	Pride
Pride			
Ninarika		Ninarika	"Misty, The God's Angel"
"Misty, The God's Angel"			
Pankhuri		Pankhuri	"Petals of flowers, Petal, Soft and Tender like a Flower Petal"
"Petals of flowers, Petal, Soft and Tender like a Flower Petal"			
Tatum		Tatum	"from the cortijo of tata,tate ' s homestead,tatum as a girl's name is of old english origin, and the meaning of tatum is ""tata' s homestead"". possibly, ""happy"". surname sometimes used as a girl name, due to the actress tatum o ' neil."
"from the cortijo of tata,tate ' s homestead,tatum as a girl's name is of old english origin, and the meaning of tatum is ""tata' s homestead"". possibly, ""happy"". surname sometimes used as a girl name, due to the actress tatum o ' neil."			
Anavika		Anavika	Shalvi
Shalvi			
"Beautiful, Intelligent"		"Beautiful, Intelligent"	Shubhika
Shubhika			
"Excellent, Great, A garland of flowers, Auspicious"		"Excellent, Great, A garland of flowers, Auspicious"	Kuhoo
Kuhoo			
The name means The Note of the Cuckoo		The name means The Note of the Cuckoo	Mirah
Mirah			
"Provisions, Supply, An aristocrat lady, a princess"		"Provisions, Supply, An aristocrat lady, a princess"	Hira
Hira			
"Powerful, Power, Diamond, Darkness, Diamond, One of the many names of Goddess Lakshmi"		"Powerful, Power, Diamond, Darkness, Diamond, One of the many names of Goddess Lakshmi"	Oja
Oja			
Vitality		Vitality	Kshirja
Kshirja			
"Goddess Lakshmi, Born of milk, The name means The Goddes Lakshmi"		"Goddess Lakshmi, Born of milk, The name means The Goddes Lakshmi"	Melissa
Melissa			
"honey bee,honey bee,honey bees,melissa how to a girl's name is pronounced ma-liss-ah. it is of greek origin, and the importance of melissa is ""bee, honey"". mythology: the name of the princess of crete, who becomes a bee, after having discovered the way to collect the honey. the name was used because of the ancient greece. the singer melissa manchester; actress melissa gilbert; dancer molissa fenley."		"honey bee,honey bee,honey bees,melissa how to a girl's name is pronounced ma-liss-ah. it is of greek origin, and the importance of melissa is ""bee, honey"". mythology: the name of the princess of crete, who becomes a bee, after having discovered the way to collect the honey. the name was used because of the ancient greece. the singer melissa manchester; actress melissa gilbert; dancer molissa fenley."	Rayne
Rayne			
the rain		the rain	Yadavi
Yadavi			
"Goddess Durga, A name of Goddess Durga."		"Goddess Durga, A name of Goddess Durga."	Tami
Tami			
"date palm,tami how to a girl's name is pronounced tah-mee. it is of japanese origin, and the importance of tami is ""let people see benefit"". also the way of tammy."		"date palm,tami how to a girl's name is pronounced tah-mee. it is of japanese origin, and the importance of tami is ""let people see benefit"". also the way of tammy."	Kairah
Kairah			
The name means Beloved Friend		The name means Beloved Friend	Helene
Helene			
"brilliant, brilliant,the form of helen"		"brilliant, brilliant,the form of helen"	Leya
Leya			
"leya as a girl's name is of spanish origin and the importance of leya is ""the law"".,the law; lion"		"leya as a girl's name is of spanish origin and the importance of leya is ""the law"".,the law; lion"	Bhoomika
Bhoomika			
"Earth, Base, Introduction, Goddess Earth, Lord of Earth"		"Earth, Base, Introduction, Goddess Earth, Lord of Earth"	Lavina
Lavina			
"Purity, Woman of rome, A Woman of ancient Rome"		"Purity, Woman of rome, A Woman of ancient Rome"	Sapphire
Sapphire			
Precious gem		Precious gem	Aad
Aad			
aad in Islams means 'The man' and on the other hand in Sikhs it's a girl name meaning In the beginning		aad in Islams means 'The man' and on the other hand in Sikhs it's a girl name meaning In the beginning	Meheera
Meheera			
"Highly skilled, Expert, Quick, Talented, Powerful"		"Highly skilled, Expert, Quick, Talented, Powerful"	Rea
Rea			
"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, A flowing stream of water, a brook"		"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, A flowing stream of water, a brook"	Yesha
Yesha			
"Fame, Fame, one who desires fame"		"Fame, Fame, one who desires fame"	Tuba
Tuba			
"Blessedness, Beatitude, Perfect and holiness."		"Blessedness, Beatitude, Perfect and holiness."	Dainika
Dainika			
Karnchana		Karnchana	A beautiful and lovely girl.
A beautiful and lovely girl.			
Divitha		Divitha	Divine power
Divine power			
Ghanavi		Ghanavi	"Singer, Melody"
"Singer, Melody"			
Vinmayi		Vinmayi	Goddess Saraswati
Goddess Saraswati			
Roxanne		Roxanne	A woman who shines like a dawn
A woman who shines like a dawn			
Siana		Siana	One who is full of God's graciousness
One who is full of God's graciousness			
Zyva		Zyva	"Brightness, Radiant, Splendor"
"Brightness, Radiant, Splendor"			
Reina		Reina	The Queen of people
The Queen of people			
Sukaina		Sukaina	"(A young daughter of Imam Hussain who was martyred), A woman who was a narrator of Hadith"
"(A young daughter of Imam Hussain who was martyred), A woman who was a narrator of Hadith"			
Braelyn		Braelyn	"primrose,of course"
"primrose,of course"			
Ziyan		Ziyan	Elegance
Elegance			
Chitralekha		Chitralekha	"As beautiful as a picture, A beautiful picture"
"As beautiful as a picture, A beautiful picture"			
Eshal		Eshal	"Flower of Jannat paradise, The Name of Flower in the Heaven, Pleasure, Desire, Purity, One of the many names of Goddess Paravati"
"Flower of Jannat paradise, The Name of Flower in the Heaven, Pleasure, Desire, Purity, One of the many names of Goddess Paravati"			
Labhdi		Labhdi	One with heavenly power
One with heavenly power			
Danae		Danae	Mother of Perseus
Mother of Perseus			
Genelia		Genelia	Smrita
Smrita			
"Provided with nectar, Wealthy, Remembered, A woman who meditates"		"Provided with nectar, Wealthy, Remembered, A woman who meditates"	Harshada
Harshada			
"Giver of Joy, Delighted, The one who give happiness"		"Giver of Joy, Delighted, The one who give happiness"	Katrina
Katrina			
"Variant of katherine pure, Katrina means Plain, Natural,Pure"		"Variant of katherine pure, Katrina means Plain, Natural,Pure"	Dinah
Dinah			
"dinah how to a girl's name is pronounced dye near. it is of hebrew origin, and the meaning of dinah is ""justified"". it can also be used as a shortened form of a name such as claudin. biblical: jacob ' s only daughter. actresses dina merrill, dinah shore. also the shape of the adena.,god has led,god will judge avenged a"		"dinah how to a girl's name is pronounced dye near. it is of hebrew origin, and the meaning of dinah is ""justified"". it can also be used as a shortened form of a name such as claudin. biblical: jacob ' s only daughter. actresses dina merrill, dinah shore. also the shape of the adena.,god has led,god will judge avenged a"	Lokshita
Lokshita			
"Pray for world, The one who prays for the world"		"Pray for world, The one who prays for the world"	Darshana
Darshana			
"Paying respect, Vision, Knowledge, Observation, Doctrine, Philosophy, Watching, to see"		"Paying respect, Vision, Knowledge, Observation, Doctrine, Philosophy, Watching, to see"	Granthana
Granthana			
"Book, These people have good communication skills, help those who loose the heart."		"Book, These people have good communication skills, help those who loose the heart."	Fellah
Fellah			
"Arabian Jasmine, A girl who is like a flower Jasmine"		"Arabian Jasmine, A girl who is like a flower Jasmine"	Rexelle
Rexelle			
"Persian - Bright, Dawn, Light, A variant spelling of Rexella"		"Persian - Bright, Dawn, Light, A variant spelling of Rexella"	Krishanya
Krishanya			
Bhaumi		Bhaumi	"Goddess Sita, Produced from the earth, An epithet of Seeta, Goddess sita"
"Goddess Sita, Produced from the earth, An epithet of Seeta, Goddess sita"			
Adreanna		Adreanna	The favour or gracefulness of sea
The favour or gracefulness of sea			
Ailbhe		Ailbhe	"ailbhe as a girl's name is pronounced at the al-vy. he is irish gaelic and the origin, and the meaning of ailbhe is ""white"". of albho. the name of a legendary warrior, and a miraculous saints.,the fair, white"
"ailbhe as a girl's name is pronounced at the al-vy. he is irish gaelic and the origin, and the meaning of ailbhe is ""white"". of albho. the name of a legendary warrior, and a miraculous saints.,the fair, white"			
Alicia		Alicia	Of Noble Birth
Of Noble Birth			
Torah		Torah	In Japanese it means a tigress. In Latin it refers to the victor or conqueror. In Norse it refers to Goddess of Thunder.
In Japanese it means a tigress. In Latin it refers to the victor or conqueror. In Norse it refers to Goddess of Thunder.			
Atarah		Atarah	crown
crown			
Portia		Portia	"pig, the pig or the door,piglets, friend,portia how to a girl's name is pronounced por-shah. it is of latin origin. of the female clan names. portia of shakespeare, such as the name of a smart and determined young heroine in ""the merchant of venice"", that camouflages itself as an advocate of her husband to save the life. actress portia de rossi."
"pig, the pig or the door,piglets, friend,portia how to a girl's name is pronounced por-shah. it is of latin origin. of the female clan names. portia of shakespeare, such as the name of a smart and determined young heroine in ""the merchant of venice"", that camouflages itself as an advocate of her husband to save the life. actress portia de rossi."			
Dharya		Dharya	"River, Possesses a lot, Wealthy"
"River, Possesses a lot, Wealthy"			
Amanda		Amanda	The one who is made for love and respect who are active and bright
The one who is made for love and respect who are active and bright			
Parvi		Parvi	Festival
Festival			
Rochana		Rochana	"Red lotus, Bright, Goddess Parvati, Light, Brilliant, Attractive, Blossom, Sweet words, one who is very sweet with the words."
"Red lotus, Bright, Goddess Parvati, Light, Brilliant, Attractive, Blossom, Sweet words, one who is very sweet with the words."			
Riyanka		Riyanka	"Beautiful, Lovable, Symbol"
"Beautiful, Lovable, Symbol"			
Leila		Leila	"Born at night, Dark beauty, Sweetheart, Nighttime, time of a day after the sundown"
"Born at night, Dark beauty, Sweetheart, Nighttime, time of a day after the sundown"			
Hemani		Hemani	"Goddess Parvati, Made of gold, As precious as gold, Epithet of Parvati, One of many names of Goddess Parvathi"
"Goddess Parvati, Made of gold, As precious as gold, Epithet of Parvati, One of many names of Goddess Parvathi"			
Ruma		Ruma	"Goddess Lakshmi, A woman having hairy body (Wife of Sugriva), One who is a Queen of apes"
"Goddess Lakshmi, A woman having hairy body (Wife of Sugriva), One who is a Queen of apes"			
Vandita		Vandita	"Thanking, Adored, Praised, Saluted, Worshipped"
"Thanking, Adored, Praised, Saluted, Worshipped"			
Vrishti		Vrishti	Rain
Rain			
Pansy		Pansy	"A beautiful flower, the language of flower"
"A beautiful flower, the language of flower"			
Muskan		Muskan	"Smile, Happiness"
"Smile, Happiness"			
Gagan		Gagan	"Sky, Heavens above,"
"Sky, Heavens above,"			
Raagini		Raagini	"A melody, Music, Love, An Apsara or celestial nymph, A form of Indian classical musical, Another name for Lakshmi, A music or a melody"
"A melody, Music, Love, An Apsara or celestial nymph, A form of Indian classical musical, Another name for Lakshmi, A music or a melody"			
Yashritha		Yashritha	Blossom
Blossom			
Anahira		Anahira	Archangel or angel
Archangel or angel			
Taima		Taima	Oasis in northwest arabia
Oasis in northwest arabia			
Rahini		Rahini	Goddess Saraswati
Goddess Saraswati			
Saloni		Saloni	"Beautiful, Beautiful, charming and beloved person"
"Beautiful, Beautiful, charming and beloved person"			
Namrata		Namrata	"Modesty, Humbleness, nobleness"
"Modesty, Humbleness, nobleness"			
Daria		Daria	"Wealthy, Sea, Learned, Knowing, Trustworthy natured person"
"Wealthy, Sea, Learned, Knowing, Trustworthy natured person"			
Onima		Onima	"Analysis, Examination or investigation or inquiry."
"Analysis, Examination or investigation or inquiry."			
Hitiksha		Hitiksha	Haruhi
Haruhi			
"Japanese name meaning Spring Day, Blooming and Flowering"		"Japanese name meaning Spring Day, Blooming and Flowering"	Yamini
Yamini			
Night or nocturnal		Night or nocturnal	Monet
Monet			
A protector's descendant		A protector's descendant	Tanmayee
Tanmayee			
"Ecstasy in Sanskrit & Telugu, An ecstasy"		"Ecstasy in Sanskrit & Telugu, An ecstasy"	Heidi
Heidi			
"Noble sort, of noble birth"		"Noble sort, of noble birth"	Adoncia
Adoncia			
"A sweet girl, sweet like honey"		"A sweet girl, sweet like honey"	Maansi
Maansi			
"Intellectual or spiritual endeavour, Another name for Goddess Saraswati"		"Intellectual or spiritual endeavour, Another name for Goddess Saraswati"	Naveena
Naveena			
"New, The highly beautiful or attractive girl"		"New, The highly beautiful or attractive girl"	Sisira
Sisira			
Winter		Winter	Tanvita
Tanvita			
Nyura		Nyura	"Graceful, a girl who is graceful."
"Graceful, a girl who is graceful."			
Rojan		Rojan	Kurdish word for daily
Kurdish word for daily			
Hashini		Hashini	"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph, Pleasant, Wonderful, Happy or full of laughter,"
"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph, Pleasant, Wonderful, Happy or full of laughter,"			
Mesha		Mesha	Long life
Long life			
Teresa		Teresa	"harvester,teresa how to a girl's name is pronounced ter-ree-vi ter-ray-vi. it is of greek origin, and the importance of teresa in the ""end of summer"". variant popular of teresa. the first carrier could were of the greek island of therasia. the popularity of the two saints, teresa of avila and thérèse of lisieux, which has resulted in the emergence of many variants. mother teresa founded an order of nuns, the missionaries of charity"", their sisters, helping the people in need around the world. his work earned him the title of ""the saint of the gutter"", and in 1979, the peace nobel prize. see also tracy. the actress teresa wright; basketball player teresa weatherspoon.,until the harvest"
"harvester,teresa how to a girl's name is pronounced ter-ree-vi ter-ray-vi. it is of greek origin, and the importance of teresa in the ""end of summer"". variant popular of teresa. the first carrier could were of the greek island of therasia. the popularity of the two saints, teresa of avila and thérèse of lisieux, which has resulted in the emergence of many variants. mother teresa founded an order of nuns, the missionaries of charity"", their sisters, helping the people in need around the world. his work earned him the title of ""the saint of the gutter"", and in 1979, the peace nobel prize. see also tracy. the actress teresa wright; basketball player teresa weatherspoon.,until the harvest"			
Minal		Minal	"Precious gem, Stone, In Hindi it means a precious stone. In native American it is the name of a fruit."
"Precious gem, Stone, In Hindi it means a precious stone. In native American it is the name of a fruit."			
Shirisha		Shirisha	"Flower, Shining Sun"
"Flower, Shining Sun"			
Sameera		Sameera	"Early morning fragrance or entertaining companion or wind, Enchanting, She who is a good companion"
"Early morning fragrance or entertaining companion or wind, Enchanting, She who is a good companion"			
Mayuree		Mayuree	Beautiful
Beautiful			
Daakshya		Daakshya	"Cleverness, Honesty, Brilliance, Efficient"
"Cleverness, Honesty, Brilliance, Efficient"			
Rena		Rena	"cheerful melody,rena how to a girl's name is pronounced ree-close. it is of hebrew origin, and the meaning of rena is ""melody"". also the abbreviation of irene (greek) ""peace"" and irena."
"cheerful melody,rena how to a girl's name is pronounced ree-close. it is of hebrew origin, and the meaning of rena is ""melody"". also the abbreviation of irene (greek) ""peace"" and irena."			
Haasini		Haasini	"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph"
"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph"			
Gaura		Gaura	"Fair skinned, White, Beautiful, Goddess parvati also a name of a raaga"
"Fair skinned, White, Beautiful, Goddess parvati also a name of a raaga"			
Cayenne		Cayenne	A woman who is like a hot spice
A woman who is like a hot spice			
Pennilyn		Pennilyn	"Old Greek - Duck, thread, web, voice, A variant of the name Penelope"
"Old Greek - Duck, thread, web, voice, A variant of the name Penelope"			
Evelynne		Evelynne	this is a spelling variation of a famous name which means to live or life.
this is a spelling variation of a famous name which means to live or life.			
Raagavi		Raagavi	"Sings with Raaga, God of Raghavendra, One that sings with Raaga"
"Sings with Raaga, God of Raghavendra, One that sings with Raaga"			
Swadhi		Swadhi	"Goddess Durga, Well minded, Thoughtful"
"Goddess Durga, Well minded, Thoughtful"			
Nairuthi		Nairuthi	"Rises of world, The rise of the new era"
"Rises of world, The rise of the new era"			
Keiko		Keiko	Keiko means Child that is Celebrate and Respected
Keiko means Child that is Celebrate and Respected			
Liv		Liv	An Old Norse word that means Life
An Old Norse word that means Life			
Cleo		Cleo	"cleo as a girl name, used less frequently than the boys of their name cleo) is very clover-oh. it is of greek origin. abbreviation of clotilde and cleopatra.,the father of the ' s of the fame,the glory,the praise, recognition"
"cleo as a girl name, used less frequently than the boys of their name cleo) is very clover-oh. it is of greek origin. abbreviation of clotilde and cleopatra.,the father of the ' s of the fame,the glory,the praise, recognition"			
Lani		Lani	Sky
Sky			
Zoish		Zoish	The invoker. It's the name of Zarathushtra's grandmother.
The invoker. It's the name of Zarathushtra's grandmother.			
Ximena		Ximena	"who has heard of,one, hey, hearkener,ximena as a girl's name. it may be a variant of xenia, or an archaic spanish form of simone."
"who has heard of,one, hey, hearkener,ximena as a girl's name. it may be a variant of xenia, or an archaic spanish form of simone."			
Coral		Coral	"Semi-precious sea growth often Deep pink, Red, A beautiful plant growing in the sea, that is used to make ornaments and jewellery"
"Semi-precious sea growth often Deep pink, Red, A beautiful plant growing in the sea, that is used to make ornaments and jewellery"			
Leiko		Leiko	A pettite flower
A pettite flower			
Sireen		Sireen	"A narrator of Hadith from the prophet (Saw), Another narrator of Hadith by the same name was the sister of mariah al-qabtiyah, Al-maqooqus of egypt (She was the daughter of Ibn Abdullah Ibn Masood), She who is the wife of a man who is a companion of the Prophet"
"A narrator of Hadith from the prophet (Saw), Another narrator of Hadith by the same name was the sister of mariah al-qabtiyah, Al-maqooqus of egypt (She was the daughter of Ibn Abdullah Ibn Masood), She who is the wife of a man who is a companion of the Prophet"			
Gitali		Gitali	"Lover of song, Musical, One who appreciates song, Gitali is a female name and means Melodious"
"Lover of song, Musical, One who appreciates song, Gitali is a female name and means Melodious"			
Karthi		Karthi	Love and affection
Love and affection			
Kellina		Kellina	Kellina means Strong-Willed
Kellina means Strong-Willed			
Galena		Galena	The one who is quiet and peaceful.
The one who is quiet and peaceful.			
Fayruz		Fayruz	"Turquoise, One who has the eyes of the turquoise gemstone"
"Turquoise, One who has the eyes of the turquoise gemstone"			
Alexis		Alexis	Protector Of Mankind
Protector Of Mankind			
Ryoko		Ryoko	A woman who is like the dragon
A woman who is like the dragon			
Demetria		Demetria	"demetria how to a girl's name is pronounced, already that-mee-tree-ah. it is of greek origin. female of demeter. greek mythology: demeter was the goddess of the harvest and the harvest and mother of persephone. his roman name is demetrius, from the root of the word for ""grains"". see also demi and deitra.,pendant of demeter,mother-earth"
"demetria how to a girl's name is pronounced, already that-mee-tree-ah. it is of greek origin. female of demeter. greek mythology: demeter was the goddess of the harvest and the harvest and mother of persephone. his roman name is demetrius, from the root of the word for ""grains"". see also demi and deitra.,pendant of demeter,mother-earth"			
Ansika		Ansika	"Minute particle, Beautiful"
"Minute particle, Beautiful"			
Sham		Sham	"Quiet, Tranquillity, Calm, Abstract meditation on brahman, Quietism personified as a son of Dharma, Epithet of Lord Vishnu, Peace"
"Quiet, Tranquillity, Calm, Abstract meditation on brahman, Quietism personified as a son of Dharma, Epithet of Lord Vishnu, Peace"			
Daphne		Daphne	"daphne as a girl's name is pronounced daff-nee. it is of greek origin, and the meaning of daphne is ""laurel tree"". mythology: virtuous daphne was a nymph, and became one of the leaves of the laurel tree to the protection of apollo. the name was used in the roman empire disappeared, but until the age of 18. century. he came to america as a slave name. author daphne du maurier.,laurel, laurel,laurel, victory"
"daphne as a girl's name is pronounced daff-nee. it is of greek origin, and the meaning of daphne is ""laurel tree"". mythology: virtuous daphne was a nymph, and became one of the leaves of the laurel tree to the protection of apollo. the name was used in the roman empire disappeared, but until the age of 18. century. he came to america as a slave name. author daphne du maurier.,laurel, laurel,laurel, victory"			
Lipika		Lipika	"A short letter, Alphabet, Manuscript, Script, Writing, Writer, generelly means short letter"
"A short letter, Alphabet, Manuscript, Script, Writing, Writer, generelly means short letter"			
Nayani		Nayani	"Dow eyed, The ocean which gives extreme beauty."
"Dow eyed, The ocean which gives extreme beauty."			
Sudheeksha		Sudheeksha	"Another name for Goddess Laxmi, Good start"
"Another name for Goddess Laxmi, Good start"			
Smahi		Smahi	Progress
Progress			
Nufaysah		Nufaysah	"(Name of the daughter of munyah who arranged the marriage of the prophet (PBUH) with Sayyidah Khadijah ra), The one who arranged the marriage of Prophet Mohammed and Sayyidah Khadijah."
"(Name of the daughter of munyah who arranged the marriage of the prophet (PBUH) with Sayyidah Khadijah ra), The one who arranged the marriage of Prophet Mohammed and Sayyidah Khadijah."			
Candy		Candy	A white. pure and honest woman
A white. pure and honest woman			
